"area_code","bezirk","time","population_total","unemp","outside_labour_force","unemp_rate","rental_price","gross_income","download_speed","flood_risk","nuts3","gdp","schools","area_in_km2","pop_density","real_estate_price","duration_car_in_min_urban_centre","duration_train_in_min_urban_centre","c_500","c_1000","c_10_19","c_20_49","c_50_99","c_250_499","c_100_250","rural_level","district_type","land_price","universities_within_5km","fhs_within_5km","year","rental_rate","w_permit_1_2","w_permit_3_10","w_permit_11","green_ratio","green_with_arable_ratio"
705,"Kufstein <705>",2023,113090,2183,52325,0.0359252859376286,16.6,39712.7291104483,1130.02098571014,0.0320780034240156,"AT335",52700,77,969.97,116.591234780457,4224,58.6,52.5333333333333,4,3,369,233,79,13,39,410,"rural",419.2,0,1,2023,29.2698557620557,492,58,41,0.690843589263031,0.70203660898357
706,"Landeck <706>",2023,44930,2423,20732,0.100132242334077,12.7,32516.0426363897,928.075893322854,0.00897825987742392,"AT334",49300,62,1595.14,28.1668066752761,4014,63.9666666666667,62.583333333333,1,1,126,97,24,4,11,430,"rural",278.4,0,0,2023,20.4920772882262,234,32,23,0.58085475201716,0.581104169004951
707,"Lienz <707>",2023,48854,957,23513,0.0377648869421096,11.9,36463.2531235086,1178.54505072468,0.0111219051956455,"AT333",39800,62,2020.08,24.1841907251198,2107,159.366666666667,250.566666666667,3,1,175,104,21,2,14,430,"rural",130.6,0,0,2023,20.6323237694022,231,29,12,0.564282398278814,0.57176516395693
708,"Reutte <708>",2023,33607,726,16435,0.0422781271837876,13.1,36666.3235460952,881.764147908467,0.0191621704989647,"AT331",53300,48,1236.67,27.1753984490608,3855,85.6333333333333,148.616666666667,1,1,105,66,21,3,10,430,"rural",193.6,0,0,2023,23.3232789212207,260,9,17,0.731498470948012,0.731498470948012
709,"Schwaz <709>",2023,86511,1871,39338,0.0396625188137282,15.7,36347.7267254262,1227.94000692755,0.0456903742603786,"AT335",52700,78,1843.18,46.9357306394384,4653,35.4,27,2,2,295,211,62,11,29,410,"rural",468.6,0,0,2023,26.0024106066693,328,100,44,0.627431821655495,0.633987641651564
801,"Bludenz <801>",2023,65456,1732,31173,0.050520666219409,15,39280.5581093446,913.473403313224,0.0136391654266943,"AT341",58200,60,1287.64,50.8340840607623,4887,35.45,46.066666666667,2,2,191,126,39,8,26,410,"rural",347.8,0,0,2023,27.786034942975,378,39,13,0.701061925784513,0.703559638865688
802,"Bregenz <802>",2023,137017,3486,65263,0.0485826574128272,17.4,40282.2727053069,1353.46473804706,0.0312746635971705,"AT342",59200,103,863.36,158.702047813195,5150,0,0,9,8,402,303,68,17,42,310,"rural",446.3,0,0,2023,32.0429670193991,686,150,76,0.62590954487088,0.634410519807866
803,"Dornbirn <803>",2023,92304,2578,43568,0.0528972422849639,17.2,40097.2163017397,1517.36754302066,0.0404604774556755,"AT342",59200,51,172.36,535.53028544906,4921,16,9,4,4,322,187,49,6,36,101,"urban",902.8,0,1,2023,34.2848567355208,390,84,74,0.55411325653091,0.60809129752826
804,"Feldkirch <804>",2023,111618,2706,52360,0.045664720375308,17.5,40311.7470407594,1587.51804445392,0.0265134232598599,"AT342",59200,89,278.31,401.056375983615,4953,30,44,6,3,298,223,68,15,48,101,"urban",654.3,1,0,2023,26.8567827599673,700,164,60,0.597033201553371,0.671762936010916
901,"Wien 1.,Innere Stadt <90101>",2023,16620,303,8583,0.0377006345651362,21.8,62318.1609327094,8125.75829947111,0,"AT130",56500,13,2.86,5811.18881118881,12733,0,0,26,19,823,498,163,35,96,101,"urban",3000,13,4,2023,80.6,0,0,0,0.0960264900662252,0.0960264900662252
902,"Wien 2.,Leopoldstadt <90201>",2023,108269,6277,50447,0.108557296530732,17,40663.5867505341,4696.79902437551,0.0974881770974112,"AT130",56500,64,19.242,5626.70200602848,5494,16,16,12,18,348,235,103,24,67,101,"urban",3000,11,2,2023,78.5341222447451,65,9,63,0.322127446061214,0.322127446061214
903,"Wien 3.,Landstra e <90301>",2023,96756,4887,44267,0.093105222046524,16.6,44956.8136021881,5252.13575493947,0,"AT130",56500,42,7.39,13092.8281461434,5635,15,15,16,30,405,245,110,32,77,101,"urban",3000,11,2,2023,80.7999103513615,17,0,4,0.072929542645241,0.072929542645241
904,"Wien 4.,Wieden <90401>",2023,33633,1559,15226,0.0846960395501711,16.3,46020.4487398476,5249.48604757513,0,"AT130",56500,14,1.775,18948.1690140845,6646,10,10,4,2,219,100,29,7,21,101,"urban",3000,11,4,2023,76.7238256249245,0,0,1,0,0
905,"Wien 5.,Margareten <90501>",2023,55018,3626,23475,0.114954189519069,15.2,36956.1138498553,5808.38405569244,0,"AT130",56500,13,2.01,27372.1393034826,4562,18,18,2,1,160,80,20,3,12,101,"urban",3000,12,3,2023,80.6783901111029,0,0,6,0,0
906,"Wien 6.,Mariahilf <90601>",2023,31423,1435,13635,0.0806723633910501,16.5,42996.548097843,5922.53585714444,0,"AT130",56500,21,1.45,21671.0344827586,5325,15,15,3,3,227,145,25,6,27,101,"urban",3000,13,5,2023,77.5279817837786,1,0,1,0,0
907,"Wien 7.,Neubau <90701>",2023,31581,1125,13200,0.0612045046515424,16.9,46687.6815513313,5085.06050078958,0,"AT130",56500,18,1.6,19738.125,5929,15,15,6,4,245,151,41,4,22,101,"urban",3000,12,3,2023,79.9027088897367,0,0,1,0,0
908,"Wien 8.,Josefstadt <90801>",2023,24674,804,11275,0.0600044779461154,16.1,45975.2118006563,6001.48393485713,0,"AT130",56500,12,1.09,22636.6972477064,6148,18,18,1,2,151,53,21,1,14,101,"urban",3000,11,4,2023,73.9287325214253,0,0,0,0,0
909,"Wien 9.,Alsergrund <90901>",2023,42206,1529,18795,0.0653111785058306,16.2,45337.021985328,5510.27408052947,0,"AT130",56500,21,2.96,14258.7837837838,6017,30,30,4,5,211,128,18,13,27,101,"urban",3000,11,4,2023,79.0306698369239,0,0,0,0,0
910,"Wien 10.,Favoriten <91001>",2023,218415,18015,104466,0.158097043414159,15.5,33307.6335080341,3973.86260540746,0.00056191475790748,"AT130",56500,62,31.82,6864.07919547454,3796,30,30,9,15,407,282,96,26,75,101,"urban",872.9,1,1,2023,81.5293849658314,197,41,62,0.122502172024327,0.366348103098755
911,"Wien 11.,Simmering <91101>",2023,109038,8247,51023,0.142152891493579,15.1,35230.871813022,3692.46213021536,0.00134400744368094,"AT130",56500,34,23.25,4689.8064516129,3782,35,35,10,3,198,119,43,10,32,101,"urban",854,10,2,2023,81.7961385473237,112,2,37,0.163674321503132,0.193319415448852
912,"Wien 12.,Meidling <91201>",2023,100281,7843,46094,0.144739513167365,15,35499.8765554492,4471.73329919158,0,"AT130",56500,29,8.1,12380.3703703704,4791,30,30,4,3,256,172,64,13,24,101,"urban",1132.6,8,1,2023,79.3747839399476,79,27,22,0.100719424460432,0.100719424460432
913,"Wien 13.,Hietzing <91301>",2023,55568,2103,27811,0.075764671974637,15.6,52914.8662240834,2235.85351241555,0,"AT130",56500,24,37.71,1473.56138955184,5327,40,40,4,2,107,55,19,3,14,101,"urban",1267.1,1,0,2023,55.6617037384188,112,18,19,0.625989625989626,0.625989625989626
914,"Wien 14.,Penzing <91401>",2023,96828,5328,45869,0.104554641967072,15.5,42707.6268353849,3467.68533551583,0.00073196015325574,"AT130",56500,31,33.76,2868.12796208531,5374,40,40,1,3,174,72,28,2,11,101,"urban",1017.6,0,0,2023,67.2490778489614,228,18,62,0.567246616956642,0.567246616956642
915,"Wien 15.,Rudolfsheim-F nfhaus <91501>",2023,76109,6207,32719,0.143051394330491,14.5,32936.3477127949,7364.46321465402,0,"AT130",56500,33,3.91,19465.2173913043,4215,18,18,4,2,210,113,41,7,26,101,"urban",3000,9,1,2023,82.479312749135,12,0,18,0.113259668508287,0.113259668508287
916,"Wien 16.,Ottakring <91601>",2023,102444,7163,46915,0.128995659925444,14.5,35188.8464133531,4542.24622419374,0,"AT130",56500,24,8.67,11815.9169550173,4125,35,35,2,4,193,93,21,3,12,101,"urban",955.1,9,3,2023,78.4846297885621,55,4,10,0.253333333333333,0.253333333333333
917,"Wien 17.,Hernals <91701>",2023,56033,3260,25790,0.107793539000761,14.3,37891.3498030398,3902.70607753599,4.07064438423749e-06,"AT130",56500,16,11.39,4919.49078138718,5273,40,40,3,0,102,56,9,1,5,101,"urban",1215.3,10,4,2023,71.7989239483637,85,12,15,0.464780252859723,0.464780252859723
918,"Wien 18.,W hring <91801>",2023,51559,1966,23914,0.0711159341653102,15.6,47661.1257918588,3264.0548625702,0,"AT130",56500,31,6.34,8132.33438485804,6027,30,30,2,1,114,39,8,1,4,101,"urban",1738.7,9,3,2023,67.5320637388263,24,4,8,0.101419878296146,0.101419878296146
919,"Wien 19.,D bling <91901>",2023,75517,3107,38736,0.0844729615834262,16.7,49541.8910795893,5277.59171316086,0.0166344916828106,"AT130",56500,28,24.94,3027.94707297514,6000,40,40,3,5,190,108,28,13,21,101,"urban",1864,6,4,2023,65.269779627881,128,16,22,0.208192771084337,0.208192771084337
920,"Wien 20.,Brigittenau <92001>",2023,85690,7129,40738,0.158591386367681,15.7,32958.3771956106,4449.85734602193,0.12372812656184,"AT130",56500,22,5.71,15007.0052539405,3908,25,25,2,1,148,96,38,9,24,101,"urban",3000,12,4,2023,82.3507631070433,10,0,26,0,0
921,"Wien 21.,Floridsdorf <92101>",2023,183895,12156,89108,0.128245434500512,15.3,38493.2531371896,3484.41830946343,0.0211533360637995,"AT130",56500,69,44.44,4138.05130513051,4340,45,45,1,9,274,173,35,12,42,101,"urban",820.4,4,3,2023,75.2562493603865,512,25,100,0.0545609548167093,0.210997442455243
922,"Wien 22.,Donaustadt <92201>",2023,212658,10730,102808,0.0976786527082385,16.9,42674.5427371753,3240.26845695337,0.015820592554889,"AT130",56500,72,102.29,2078.97155147131,5644,35,35,12,3,370,231,84,18,50,101,"urban",928.3,1,0,2023,69.6392218438758,825,177,259,0.200136213271064,0.453590192644483
923,"Wien 23.,Liesing <92301>",2023,117882,5880,58079,0.0983228266140495,15.3,43474.1877097238,3024.6232205269,0.0143450523666636,"AT130",56500,44,32.06,3676.91827822832,4777,45,45,10,3,469,265,100,22,82,101,"urban",870.4,0,0,2023,67.6369508508964,244,35,116,0.180879956545356,0.243889190657251
