"area_code","bezirk","time","population_total","unemp","outside_labour_force","unemp_rate","rental_price","gross_income","download_speed","flood_risk","nuts3","gdp","schools","area_in_km2","pop_density","real_estate_price","duration_car_in_min_urban_centre","duration_train_in_min_urban_centre","c_500","c_1000","c_10_19","c_20_49","c_50_99","c_250_499","c_100_250","rural_level","district_type","land_price","universities_within_5km","fhs_within_5km","year","rental_rate","w_permit_1_2","w_permit_3_10","w_permit_11","green_ratio","green_with_arable_ratio"
705,"Kufstein <705>",2018,108492,2451,49712,0.0416978564137462,14.2,31869.5828143754,1130.02098571014,0.0318227827960652,"AT335",45900,77,969.97,111.850881986041,3016,58.6,52.5333333333333,3,3,369,210,70,9,38,410,"rural",288.8,0,1,2018,27.6143253175096,673,131,56,0.690843589263031,0.70203660898357
706,"Landeck <706>",2018,44387,3062,20248,0.126848668130411,11.8,26528.5530685503,928.075893322854,0.00897128789155921,"AT334",45300,62,1595.14,27.826397682962,2931,63.9666666666667,62.583333333333,3,0,118,91,20,2,13,430,"rural",242.6,0,0,2018,18.5836155190594,261,37,18,0.58085475201716,0.581104169004951
707,"Lienz <707>",2018,48833,1543,23010,0.0597529334314371,10.4,29279.6775160062,1178.54505072468,0.0110964807432598,"AT333",34900,62,2020.08,24.1737950972239,1777,159.366666666667,250.566666666667,2,1,168,108,21,3,12,430,"rural",117.4,0,0,2018,19.0168769370534,326,31,17,0.564282398278814,0.57176516395693
708,"Reutte <708>",2018,32532,825,15751,0.0491627435790477,9.8,30464.0080391806,881.764147908467,0.019181460501353,"AT331",46500,48,1236.67,26.3061285549096,1520,85.6333333333333,148.616666666667,3,1,116,61,17,1,9,430,"rural",127.3,0,0,2018,21.2126909900237,251,15,18,0.731498470948012,0.731498470948012
709,"Schwaz <709>",2018,83345,2237,37428,0.0487183396127796,13.7,29608.0786870029,1227.94000692755,0.0456952104589128,"AT335",45900,78,1843.18,45.2180470708232,3218,35.4,27,2,2,297,218,48,10,21,410,"rural",302.4,0,0,2018,23.8173387874463,511,133,46,0.627431821655495,0.633987641651564
801,"Bludenz <801>",2018,63490,1985,29735,0.0588061027995852,13,32401.1479225477,913.473403313224,0.0135741060219642,"AT341",47800,60,1287.64,49.3072597931099,3919,35.45,46.066666666667,5,1,165,118,36,7,24,410,"rural",255.2,0,0,2018,26.0728192863386,405,75,31,0.701061925784513,0.703559638865688
802,"Bregenz <802>",2018,133781,3442,62730,0.0484440753824717,15.9,33426.5815131069,1353.46473804706,0.0312048282099119,"AT342",48900,103,863.36,154.953901037806,3899,0,0,3,9,406,279,68,19,43,310,"rural",326.7,0,0,2018,30.6742555700264,675,147,63,0.62590954487088,0.634410519807866
803,"Dornbirn <803>",2018,88416,2408,41504,0.0513301500682128,14.8,33694.0948070159,1517.36754302066,0.040447515332518,"AT342",48900,51,172.36,512.972847528429,3947,16,9,3,4,306,181,44,7,32,101,"urban",539.8,0,1,2018,32.4897140260097,406,112,72,0.55411325653091,0.60809129752826
804,"Feldkirch <804>",2018,106054,2304,49008,0.0403884584370508,15,33213.5335579165,1587.51804445392,0.0264312967820517,"AT342",48900,89,278.31,381.064280837915,3770,30,44,7,1,295,196,66,18,42,101,"urban",395,1,0,2018,25.1021030447037,715,193,77,0.597033201553371,0.671762936010916
901,"Wien 1.,Innere Stadt <90101>",2018,16450,324,8288,0.0396961529037001,19.8,40816.931913354,8125.75829947111,0,"AT130",50700,13,2.86,5751.74825174825,10955,0,0,19,25,793,454,159,21,99,101,"urban",3000,13,4,2018,81.4216619107294,0,0,4,0.0960264900662252,0.0960264900662252
902,"Wien 2.,Leopoldstadt <90201>",2018,105574,6752,50003,0.121502222382178,14.5,33189.1851785047,4696.79902437551,0.096763085981208,"AT130",50700,64,19.242,5486.64380002079,4482,16,16,12,14,301,201,76,19,61,101,"urban",3000,11,2,2018,79.013452545699,71,1,42,0.322127446061214,0.322127446061214
903,"Wien 3.,Landstra e <90301>",2018,90712,4892,42846,0.102201980528977,15.4,35648.7698736019,5252.13575493947,0,"AT130",50700,42,7.39,12274.9661705007,4787,15,15,14,20,409,215,84,29,76,101,"urban",3000,11,2,2018,81.0969096573397,11,1,72,0.072929542645241,0.072929542645241
904,"Wien 4.,Wieden <90401>",2018,33319,1530,15613,0.0864113859708573,15.1,38872.9782195182,5249.48604757513,0,"AT130",50700,14,1.775,18771.2676056338,5195,10,10,5,2,203,85,37,6,15,101,"urban",3000,11,4,2018,76.6027641439378,0,3,14,0,0
905,"Wien 5.,Margareten <90501>",2018,55640,3634,24629,0.117184224952436,13.8,29305.8743006061,5808.38405569244,0,"AT130",50700,13,2.01,27681.592039801,3662,18,18,4,1,170,72,22,2,13,101,"urban",3000,12,3,2018,80.2701784920073,0,0,5,0,0
906,"Wien 6.,Mariahilf <90601>",2018,32069,1784,13839,0.0978606692265496,15.1,35404.6510477997,5922.53585714444,0,"AT130",50700,21,1.45,22116.5517241379,4124,15,15,6,2,235,131,31,7,14,101,"urban",3000,13,5,2018,76.3197042762559,5,0,5,0,0
907,"Wien 7.,Neubau <90701>",2018,32467,1383,13699,0.0736892583120205,15,37402.7267942722,5085.06050078958,0,"AT130",50700,18,1.6,20291.875,5405,15,15,5,6,247,134,39,5,19,101,"urban",3000,12,3,2018,79.8496675596961,4,0,9,0,0
908,"Wien 8.,Josefstadt <90801>",2018,25662,955,11908,0.0694343463719645,14.5,37745.2003603819,6001.48393485713,0,"AT130",50700,12,1.09,23543.119266055,4975,18,18,2,2,133,48,18,3,13,101,"urban",3000,11,4,2018,73.514939687725,0,0,1,0,0
909,"Wien 9.,Alsergrund <90901>",2018,42547,1745,19065,0.0743122391619113,14.8,36737.7707172509,5510.27408052947,0,"AT130",50700,21,2.96,14373.9864864865,5215,30,30,5,4,225,103,29,10,20,101,"urban",3000,11,4,2018,79.2899405475568,0,0,6,0,0
910,"Wien 10.,Favoriten <91001>",2018,201882,16242,100570,0.160316645609602,14.1,27246.3011781005,3973.86260540746,0.00053770398309508,"AT130",50700,62,31.82,6344.50031426776,3942,30,30,10,11,347,199,88,20,61,101,"urban",763.2,1,1,2018,80.9078160761407,220,16,152,0.122502172024327,0.366348103098755
911,"Wien 11.,Simmering <91101>",2018,101420,7662,48418,0.144560582619524,14,30472.1645665189,3692.46213021536,0.00169113937576124,"AT130",50700,34,23.25,4362.15053763441,2980,35,35,7,3,201,119,41,7,25,101,"urban",623,10,2,2018,82.293164632111,85,7,73,0.163674321503132,0.193319415448852
912,"Wien 12.,Meidling <91201>",2018,97624,7653,45953,0.148110158502835,13.8,29052.0038324015,4471.73329919158,0,"AT130",50700,29,8.1,12052.3456790123,3869,30,30,4,3,243,164,52,17,31,101,"urban",686.8,8,1,2018,78.8939358786851,78,32,55,0.100719424460432,0.100719424460432
913,"Wien 13.,Hietzing <91301>",2018,54265,2083,27762,0.0785948760517677,14.8,44674.3339175348,2235.85351241555,0,"AT130",50700,24,37.71,1439.00822063113,4423,40,40,3,2,116,61,20,6,15,101,"urban",966.2,1,0,2018,53.8090206623626,151,27,17,0.625989625989626,0.625989625989626
914,"Wien 14.,Penzing <91401>",2018,92752,5082,44662,0.105676855895197,13.7,34498.2325073662,3467.68533551583,0.0007699201140996,"AT130",50700,31,33.76,2747.39336492891,3769,40,40,3,3,191,86,26,1,16,101,"urban",645.1,0,0,2018,67.044476215102,255,20,62,0.567246616956642,0.567246616956642
915,"Wien 15.,Rudolfsheim-F nfhaus <91501>",2018,79029,6143,35381,0.140739552785924,13.5,25899.2495971144,7364.46321465402,0,"AT130",50700,33,3.91,20212.0204603581,3827,18,18,3,3,193,115,41,3,19,101,"urban",3000,9,1,2018,82.464791402187,19,1,34,0.113259668508287,0.113259668508287
916,"Wien 16.,Ottakring <91601>",2018,104627,7091,48957,0.127375606251123,13.5,30044.090094465,4542.24622419374,0,"AT130",50700,24,8.67,12067.7047289504,3590,35,35,1,4,196,115,26,6,16,101,"urban",797.8,9,3,2018,78.2325871958523,78,8,43,0.253333333333333,0.253333333333333
917,"Wien 17.,Hernals <91701>",2018,57546,3450,26932,0.11269353890377,13.2,32378.2099344311,3902.70607753599,4.30657032833135e-06,"AT130",50700,16,11.39,5052.3266022827,3818,40,40,4,0,112,56,11,1,14,101,"urban",1019.7,10,4,2018,71.2446675944549,112,10,19,0.464780252859723,0.464780252859723
918,"Wien 18.,W hring <91801>",2018,51647,2277,24653,0.0843520782396088,14.2,40059.018720885,3264.0548625702,0,"AT130",50700,31,6.34,8146.21451104101,4777,30,30,2,1,102,37,9,2,5,101,"urban",1300.6,9,3,2018,67.1989632321611,34,9,24,0.101419878296146,0.101419878296146
919,"Wien 19.,D bling <91901>",2018,72650,3301,38457,0.096540227531951,15.2,42259.6358283766,5277.59171316086,0.0166097696762251,"AT130",50700,28,24.94,2912.99117882919,4492,40,40,5,4,194,120,32,11,15,101,"urban",1416.3,6,4,2018,64.5901097112464,132,28,12,0.208192771084337,0.208192771084337
920,"Wien 20.,Brigittenau <92001>",2018,87239,7042,42075,0.155920644761314,13.2,26129.7473284459,4449.85734602193,0.13072592627877,"AT130",50700,22,5.71,15278.2837127846,3188,25,25,3,4,148,104,41,7,29,101,"urban",3000,12,4,2018,82.0525631067096,3,0,7,0,0
921,"Wien 21.,Floridsdorf <92101>",2018,162779,10772,80992,0.131707973149767,14.1,33273.8938360072,3484.41830946343,0.0222549838164266,"AT130",50700,69,44.44,3662.89378937894,3662,45,45,3,8,280,145,43,13,41,101,"urban",726.9,4,3,2018,74.9234203455586,482,36,267,0.0545609548167093,0.210997442455243
922,"Wien 22.,Donaustadt <92201>",2018,187007,9782,90670,0.101539387774168,15.4,36753.0397101271,3240.26845695337,0.0179158147440297,"AT130",50700,72,102.29,1828.20412552547,4273,35,35,8,5,327,215,69,18,52,101,"urban",717.4,1,0,2018,69.2511335059647,968,90,213,0.200136213271064,0.453590192644483
923,"Wien 23.,Liesing <92301>",2018,103869,5309,52247,0.102843748789276,14.2,38125.0727376048,3024.6232205269,0.0154095001725512,"AT130",50700,44,32.06,3239.8315658141,3589,45,45,12,2,400,286,90,16,70,101,"urban",804.1,0,0,2018,66.993811892241,322,30,137,0.180879956545356,0.243889190657251
