"area_code","bezirk","time","population_total","unemp","outside_labour_force","unemp_rate","rental_price","gross_income","download_speed","flood_risk","nuts3","gdp","schools","area_in_km2","pop_density","real_estate_price","duration_car_in_min_urban_centre","duration_train_in_min_urban_centre","c_500","c_1000","c_10_19","c_20_49","c_50_99","c_250_499","c_100_250","rural_level","district_type","land_price","universities_within_5km","fhs_within_5km","year","rental_rate","w_permit_1_2","w_permit_3_10","w_permit_11","green_ratio","green_with_arable_ratio"
705,"Kufstein <705>",2019,109682,2397,49863,0.0400708804894766,14.2,32755.254850329,1130.02098571014,0.0318874202563553,"AT335",47800,77,969.97,113.077724053321,3565,58.6,52.5333333333333,3,3,388,213,67,10,42,410,"rural",306.9,0,1,2019,28.039650350639,646,139,63,0.690843589263031,0.70203660898357
706,"Landeck <706>",2019,44362,2950,20097,0.121574283948073,11.8,27315.7631003551,928.075893322854,0.00895990349114192,"AT334",45800,62,1595.14,27.8107250774227,3017,63.9666666666667,62.583333333333,3,0,121,89,20,2,15,430,"rural",208.5,0,0,2019,19.148536797342,265,30,21,0.58085475201716,0.581104169004951
707,"Lienz <707>",2019,48753,1447,22929,0.0560331474597274,10.4,30226.5384817276,1178.54505072468,0.0111152670843744,"AT333",35300,62,2020.08,24.1341927052394,1897,159.366666666667,250.566666666667,3,1,161,110,22,2,13,430,"rural",105.8,0,0,2019,19.5953076017307,351,32,17,0.564282398278814,0.57176516395693
708,"Reutte <708>",2019,32670,844,15785,0.0499851939591353,9.8,31222.9912869779,881.764147908467,0.0192056462493965,"AT331",48000,48,1236.67,26.4177185506238,2219,85.6333333333333,148.616666666667,3,1,106,69,17,1,9,430,"rural",136,0,0,2019,21.7819998996076,273,17,13,0.731498470948012,0.731498470948012
709,"Schwaz <709>",2019,83873,2172,37435,0.0467720401395409,13.7,30459.5329102622,1227.94000692755,0.0457933855985955,"AT335",47800,78,1843.18,45.5045085124622,3676,35.4,27,2,2,302,214,56,10,20,410,"rural",292.4,0,0,2019,24.3149232209487,482,149,40,0.627431821655495,0.633987641651564
801,"Bludenz <801>",2019,63714,1897,29778,0.0558993399339934,13,33746.7104794964,913.473403313224,0.0135341240389036,"AT341",49600,60,1287.64,49.4812214594141,3840,35.45,46.066666666667,4,1,166,124,38,8,24,410,"rural",259.4,0,0,2019,26.5271852884427,389,83,19,0.701061925784513,0.703559638865688
802,"Bregenz <802>",2019,134383,3389,62831,0.0473641547406082,15.9,34683.7565975036,1353.46473804706,0.0312203391699221,"AT342",46600,103,863.36,155.651176797628,3805,0,0,4,9,408,296,66,18,42,310,"rural",307,0,0,2019,31.0096296901865,724,170,78,0.62590954487088,0.634410519807866
803,"Dornbirn <803>",2019,89041,2420,41852,0.0512831380194537,14.8,34373.813260722,1517.36754302066,0.0403987394730423,"AT342",46600,51,172.36,516.598978881411,4149,16,9,4,4,304,197,45,6,34,101,"urban",525.6,0,1,2019,32.8434453807594,357,125,78,0.55411325653091,0.60809129752826
804,"Feldkirch <804>",2019,107159,2276,49449,0.0394385721712008,15,34168.8322449385,1587.51804445392,0.0265090664811178,"AT342",46600,89,278.31,385.034673565449,4046,30,44,7,2,307,216,71,17,37,101,"urban",415,1,0,2019,25.4468980015133,699,218,75,0.597033201553371,0.671762936010916
901,"Wien 1.,Innere Stadt <90101>",2019,16306,308,8101,0.0375380865326021,19.8,53963.679751148,8125.75829947111,0,"AT130",51800,13,2.86,5701.3986013986,11186,0,0,19,22,824,468,155,21,104,101,"urban",3000,13,4,2019,81.9067366121401,0,0,1,0.0960264900662252,0.0960264900662252
902,"Wien 2.,Leopoldstadt <90201>",2019,104946,6558,49992,0.119336172071187,14.5,33670.3002504517,4696.79902437551,0.0966425676471227,"AT130",51800,64,19.242,5454.00685999376,4590,16,16,13,16,319,217,73,20,60,101,"urban",3000,11,2,2019,79.2004645071027,79,1,51,0.322127446061214,0.322127446061214
903,"Wien 3.,Landstra e <90301>",2019,91745,4776,42325,0.0966410360178066,15.4,38068.6006716141,5252.13575493947,0,"AT130",51800,42,7.39,12414.749661705,4375,15,15,13,20,411,230,90,28,82,101,"urban",3000,11,2,2019,81.3600182880662,10,1,47,0.072929542645241,0.072929542645241
904,"Wien 4.,Wieden <90401>",2019,33263,1523,15457,0.0855329664158149,15.1,40169.4757696857,5249.48604757513,0,"AT130",51800,14,1.775,18739.7183098592,5650,10,10,4,2,209,90,36,5,18,101,"urban",3000,11,4,2019,76.7572772161523,0,3,7,0,0
905,"Wien 5.,Margareten <90501>",2019,55407,3512,24289,0.112860723696896,13.8,30794.9888478238,5808.38405569244,0,"AT130",51800,13,2.01,27565.671641791,3796,18,18,3,1,167,78,24,4,11,101,"urban",3000,12,3,2019,80.6947436673693,0,0,2,0,0
906,"Wien 6.,Mariahilf <90601>",2019,31864,1613,13651,0.0885631142590457,15.1,36596.6184627537,5922.53585714444,0,"AT130",51800,21,1.45,21975.1724137931,4836,15,15,6,1,216,135,30,7,17,101,"urban",3000,13,5,2019,76.6936437929247,5,0,3,0,0
907,"Wien 7.,Neubau <90701>",2019,32288,1222,13474,0.0649516317635803,15,39247.1084058747,5085.06050078958,0,"AT130",51800,18,1.6,20180,5833,15,15,5,5,237,137,33,5,20,101,"urban",3000,12,3,2019,80.0105521921646,4,0,9,0,0
908,"Wien 8.,Josefstadt <90801>",2019,25466,874,11744,0.0636933391633873,14.5,39225.6514876761,6001.48393485713,0,"AT130",51800,12,1.09,23363.3027522936,4798,18,18,1,2,132,57,19,2,12,101,"urban",3000,11,4,2019,73.6383923019001,0,0,0,0,0
909,"Wien 9.,Alsergrund <90901>",2019,41958,1554,18844,0.0672319806178074,14.8,38059.0669687641,5510.27408052947,0,"AT130",51800,21,2.96,14175,5250,30,30,5,9,225,116,27,6,22,101,"urban",3000,11,4,2019,79.3593168643944,0,0,3,0,0
910,"Wien 10.,Favoriten <91001>",2019,204142,15638,101251,0.151986082359001,14.1,28273.0692060058,3973.86260540746,0.00053448550693332,"AT130",51800,62,31.82,6415.52482715273,3913,30,30,10,12,377,227,83,20,65,101,"urban",707.1,1,1,2019,81.2854487834398,174,16,166,0.122502172024327,0.366348103098755
911,"Wien 11.,Simmering <91101>",2019,103008,7617,49389,0.142057852626867,14,30407.2286348835,3692.46213021536,0.00160825494633782,"AT130",51800,34,23.25,4430.45161290323,3005,35,35,9,2,189,122,41,7,26,101,"urban",613.8,10,2,2019,82.400028692758,91,4,73,0.163674321503132,0.193319415448852
912,"Wien 12.,Meidling <91201>",2019,97634,7396,45321,0.141379771758454,13.8,30045.654815461,4471.73329919158,0,"AT130",51800,29,8.1,12053.5802469136,3932,30,30,6,4,233,176,53,15,30,101,"urban",3000,8,1,2019,79.1986067567849,74,41,63,0.100719424460432,0.100719424460432
913,"Wien 13.,Hietzing <91301>",2019,53778,2079,27623,0.0794876696616326,14.8,46038.6333702416,2235.85351241555,0,"AT130",51800,24,37.71,1426.0938743039,4462,40,40,3,2,121,61,21,6,11,101,"urban",1006.3,1,0,2019,54.1748278423345,153,18,27,0.625989625989626,0.625989625989626
914,"Wien 14.,Penzing <91401>",2019,92990,4967,45023,0.103550357537474,13.7,36256.4342556468,3467.68533551583,0.00076329003702954,"AT130",51800,31,33.76,2754.44312796209,3980,40,40,2,2,178,92,30,2,14,101,"urban",757.5,0,0,2019,67.1394636344155,218,15,55,0.567246616956642,0.567246616956642
915,"Wien 15.,Rudolfsheim-F nfhaus <91501>",2019,77621,5821,34283,0.134316304397988,13.5,26824.998398502,7364.46321465402,0,"AT130",51800,33,3.91,19851.9181585678,3860,18,18,3,2,211,118,41,6,19,101,"urban",3000,9,1,2019,82.6591495809044,20,1,28,0.113259668508287,0.113259668508287
916,"Wien 16.,Ottakring <91601>",2019,103785,6679,48269,0.120307659053246,13.5,29909.2430575533,4542.24622419374,0,"AT130",51800,24,8.67,11970.5882352941,4269,35,35,2,4,220,93,30,2,14,101,"urban",738.5,9,3,2019,78.4251492002172,73,11,42,0.253333333333333,0.253333333333333
917,"Wien 17.,Hernals <91701>",2019,57292,3270,26602,0.106549364613881,13.2,32098.9173596332,3902.70607753599,4.26205050691002e-06,"AT130",51800,16,11.39,5030.02633889377,4070,40,40,3,0,109,58,14,3,9,101,"urban",1102.8,10,4,2019,71.584779676774,112,12,24,0.464780252859723,0.464780252859723
918,"Wien 18.,W hring <91801>",2019,51587,2120,24421,0.0780387248766841,14.2,40302.6981270537,3264.0548625702,0,"AT130",51800,31,6.34,8136.75078864353,4565,30,30,2,2,111,45,9,2,3,101,"urban",1186.4,9,3,2019,67.3794881500743,31,8,21,0.101419878296146,0.101419878296146
919,"Wien 19.,D bling <91901>",2019,72947,3236,38500,0.0939414172496879,15.2,41979.0103670512,5277.59171316086,0.0166274747554995,"AT130",51800,28,24.94,2924.89975942261,5000,40,40,3,4,182,121,39,14,14,101,"urban",1560,6,4,2019,65.0283760760116,108,29,29,0.208192771084337,0.208192771084337
920,"Wien 20.,Brigittenau <92001>",2019,86502,7020,41621,0.156413627147345,13.2,27851.8320630523,4449.85734602193,0.129958745555422,"AT130",51800,22,5.71,15149.2119089317,3489,25,25,2,3,142,103,40,8,28,101,"urban",3000,12,4,2019,82.3640900005194,13,0,19,0,0
921,"Wien 21.,Floridsdorf <92101>",2019,165673,10715,81600,0.127448764763955,14.1,33455.9755316854,3484.41830946343,0.0219407006067518,"AT130",51800,69,44.44,3728.01530153015,3897,45,45,4,9,258,162,42,10,44,101,"urban",705.7,4,3,2019,75.1273684507007,476,36,246,0.0545609548167093,0.210997442455243
922,"Wien 22.,Donaustadt <92201>",2019,191008,9659,92324,0.0978780754732277,15.4,36823.3340668416,3240.26845695337,0.0175185699963291,"AT130",51800,72,102.29,1867.31840844657,4558,35,35,10,6,328,230,80,17,52,101,"urban",759,1,0,2019,69.301268088634,878,97,269,0.200136213271064,0.453590192644483
923,"Wien 23.,Liesing <92301>",2019,106281,5422,53761,0.103236862147753,14.2,37950.0423535295,3024.6232205269,0.0153626766564972,"AT130",51800,44,32.06,3315.06550218341,3882,45,45,12,2,439,306,76,16,77,101,"urban",700.6,0,0,2019,67.1755556158394,313,31,122,0.180879956545356,0.243889190657251
